frame,num_detected,detected_ids,image,debug_image,route_x,route_y,route_z,route_roll,route_pitch,route_yaw
188,0,,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0188.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0188_debug.png,-2.4,0.0,2.2,0.0,0.55,-9.42477796076938
189,0,,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0189.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0189_debug.png,-2.5428571428571427,0.0,2.2,0.0,0.55,-9.42477796076938
190,0,,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0190.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0190_debug.png,-2.6857142857142855,0.0,2.2,0.0,0.55,-9.42477796076938
191,0,,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0191.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0191_debug.png,-2.8285714285714283,0.0,2.2,0.0,0.55,-9.42477796076938
192,0,,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0192.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0192_debug.png,-2.9714285714285715,0.0,2.2,0.0,0.55,-9.42477796076938
193,0,,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0193.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0193_debug.png,-3.1142857142857143,0.0,2.2,0.0,0.55,-9.42477796076938
194,0,,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0194.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0194_debug.png,-3.257142857142857,0.0,2.2,0.0,0.55,-9.42477796076938
195,0,,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0195.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0195_debug.png,-3.4,0.0,2.2,0.0,0.55,-9.42477796076938
196,0,,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0196.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0196_debug.png,-3.5375,0.0,2.2,0.0,0.55,-9.42477796076938
197,0,,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0197.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0197_debug.png,-3.675,0.0,2.2,0.0,0.55,-9.42477796076938
198,0,,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0198.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0198_debug.png,-3.8125,0.0,2.2,0.0,0.55,-9.42477796076938
199,0,,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0199.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0199_debug.png,-3.95,0.0,2.2,0.0,0.55,-9.42477796076938
200,0,,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0200.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0200_debug.png,-4.0875,0.0,2.2,0.0,0.55,-9.42477796076938
201,0,,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0201.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0201_debug.png,-4.225,0.0,2.2,0.0,0.55,-9.42477796076938
202,0,,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0202.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0202_debug.png,-4.3625,0.0,2.2,0.0,0.55,-9.42477796076938
203,0,,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0203.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0203_debug.png,-4.5,0.0,2.2,0.0,0.55,-9.42477796076938
