image_name,source_type,source_id,source_path
moving_frame_000148.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000148.png
moving_frame_000149.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000149.png
moving_frame_000150.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000150.png
moving_frame_000151.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000151.png
moving_frame_000152.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000152.png
moving_frame_000153.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000153.png
moving_frame_000154.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000154.png
moving_frame_000155.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000155.png
moving_frame_000156.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000156.png
moving_frame_000157.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000157.png
moving_frame_000158.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000158.png
moving_frame_000159.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000159.png
moving_frame_000160.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000160.png
moving_frame_000161.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000161.png
moving_frame_000162.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000162.png
moving_frame_000163.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000163.png
moving_frame_000164.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000164.png
moving_frame_000165.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000165.png
moving_frame_000166.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000166.png
