group,variant,method,evaluation,entity_type,entity_id,translation_error_cm,rotation_error_deg,delta_x_cm,delta_y_cm,delta_z_cm,est_x_m,est_y_m,est_z_m,est_roll_deg,est_pitch_deg,est_yaw_deg,gt_x_m,gt_y_m,gt_z_m,gt_roll_deg,gt_pitch_deg,gt_yaw_deg,interpretation,status
moving_cam/motion_blur,moving_blur_k09_mild,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,3,3.9218870607807266,3.0256312306582296,-2.6325708441916564,0.5563493579014533,-2.8532865716212163,0.07367429155808344,0.7155634934969731,0.3714671344294113,92.17921521655752,0.22391907668177594,2.091333478052943,0.1,0.7099999999179586,0.4000000001456235,90.00000001175157,-0.0,0.0,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/motion_blur,moving_blur_k09_mild,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,4,2.9350224483817504,2.019511513303329,-0.5359745201584332,-2.848933669166509,0.4589826085323878,0.6946402547984156,0.6815106629801695,1.6045898262309475,90.54601065119878,0.012571638189066554,1.944325757699998,0.7,0.7099999996718346,1.6000000001456236,90.00000001175157,-0.0,0.0,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/motion_blur,moving_blur_k09_mild,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,5,9.761109111677097,5.3342721999265805,6.709836761172072,3.1524470756142398,6.349757409849666,1.9670983676117206,-1.4484755293874298,0.7634975737949437,67.7579213133583,-4.147130409851921,-93.31144646579978,1.9,-1.4800000001435722,0.699999999696447,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/motion_blur,moving_blur_k09_mild,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,6,6.634131835014855,12.77554551520635,1.7961128842937546,6.18261805738948,1.600286745453161,1.9879611288429375,0.061826180374944494,0.9860028674545318,68.95612295410594,2.8255132256677102,-77.63448665565517,1.97,-1.9895030067829111e-10,0.9700000000000002,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/motion_blur,moving_blur_k09_mild,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,7,6.602503509574759,7.64771075249751,0.5026526142555499,6.583114028566617,-0.05479626099000878,1.9750265261425555,0.5008311400867159,0.9694520374793201,63.90059612081791,-0.282073442380583,-83.04226427300569,1.97,0.43499999980104975,0.9700000000892202,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/motion_blur,moving_blur_k09_mild,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,8,11.858881399473606,9.861576910277511,7.904451111734767,6.1591059083971,6.341776965340551,2.7290445111173476,-0.9634089411231836,1.0734177694431746,68.12605195378633,-5.620644405984941,-98.09026662487551,2.65,-1.0250000002071546,1.009999999789769,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/motion_blur,moving_blur_k09_mild,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,9,27.861851096099283,8.72891461308882,24.761368906192516,-11.153059797399893,6.226284088304479,3.267613689061925,-0.13153059818320442,1.0822628408789428,59.617831017792625,-0.845838489148298,85.60525482222558,3.02,-0.020000000209205504,1.019999999995898,67.08168819476708,-1.1751560817591656e-08,90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/motion_blur,moving_blur_k09_mild,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,10,25.552994203303925,5.96873270929229,22.11917032067778,-9.965916758426886,8.023610175166617,3.241191703206778,-1.5796591677934744,1.100236101448113,63.38351862287027,1.8104684268755946,94.26405847753736,3.02,-1.4800000002092055,1.0199999996964468,67.08168819476708,-1.1751560817591656e-08,90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/motion_blur,moving_blur_k09_mild,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,11,27.52969366293489,1.1641577392782338,23.81087059911806,-11.370664408058284,7.850762090804242,4.238108705991181,-0.6137066443123497,1.2085076208054908,-0.6753925733120669,0.11165559459549838,89.05771981084129,4.0,-0.5000000002317668,1.1299999998974484,-1.8363890089430702e-07,-1.1751560817591656e-08,90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/motion_blur,moving_blur_k09_mild,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,12,25.460849811518692,3.445892895716287,21.620181918817316,-10.284098858806146,8.663712690542003,4.256201819188173,-1.582840988797267,1.1066371266018669,65.10892934376339,0.6836306137953111,177.24668494655418,4.04,-1.4800000002092055,1.0199999996964468,67.08168818301552,-4.2185671112750317e-17,179.99999979432002,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/motion_blur,moving_blur_k09_mild,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,13,29.984763418962373,1.3987024012207543,25.610237284698023,-13.404497049067126,7.9700214789019235,4.30610237284698,0.09595502933088877,0.9497002148361932,-0.8734457156907454,-0.3150590360213867,88.95634684051885,4.05,0.22999999982156005,0.8700000000471739,-1.8363890089430702e-07,-1.1751560817591656e-08,90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/motion_blur,moving_blur_k09_mild,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,14,,,,,,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,Marker 14 defines the AP02 coordinate system. Its pose relative to itself is not an estimate.,GAUGE_ANCHOR_NOT_ESTIMATED
moving_cam/motion_blur,moving_blur_k21_strong,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,static_camera,cam_edge_0,8.310577203875342,1.6209189036245015,-2.9812196720976125,-0.4369225099753349,7.7451353408799495,0.5579957332790239,-1.7389244855278714,2.1647796530530363,-114.05429777007983,-2.4169814855231015,-0.43683273330926475,0.58780793,-1.734555260428118,2.087328299644237,-112.76486178785166,-1.4967437175878098,-0.8270999106551793,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/motion_blur,moving_blur_k21_strong,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,static_camera,cam_edge_1,15.32439894969397,1.8314946504217997,-14.831519641796787,3.1022205494295796,-2.288985790055209,-4.122482516417968,0.506108705057109,2.10865282219689,-104.79591052573272,0.028414112401917893,-115.13882069008257,-3.97416732,0.47508649956281324,2.131542680097442,-106.3641137615459,0.7680855332147687,-114.5596564761897,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/motion_blur,moving_blur_k21_strong,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,static_camera,cam_edge_3,7.930849869988189,1.9489725741838644,-7.539085446507743,-2.1161715028088723,-1.2579302290852468,-3.3027466844650775,-1.5843759754494144,2.0416315973885273,-108.69963503777308,0.36619402413600344,-60.75628739085805,-3.22735583,-1.5632142604213257,2.0542108996793798,-109.39044885636157,1.9674295392793395,-59.899952456623105,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/motion_blur,moving_blur_k21_strong,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,1,7.130481005412324,1.485976612422618,-6.634807656515429,-2.576064140274381,0.4324121584583507,-2.3163480765651543,-1.050760641655021,1.2343241213743525,1.1790162173492664,-0.859959904801017,-90.28924909340722,-2.25,-1.0250000002522772,1.229999999789769,-1.8363890089430702e-07,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/motion_blur,moving_blur_k21_strong,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,2,3.973494891223778,1.7861118816633474,-3.3638384565356283,-2.0656057162809605,0.45445078257263516,-1.1336383845653564,-1.045656057306382,0.7045445076154956,68.64250549192606,-0.8603302137234309,-90.13029918546593,-1.1,-1.0250000001435724,0.6999999997897692,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/motion_blur,moving_blur_k21_strong,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,3,2.0568352222681217,1.4349161452522443,-1.8963019389534195,0.7599803929898119,-0.2388302538526177,0.08103698061046581,0.7175998038478567,0.3976116976070973,88.9153758429955,-0.6899223597867362,0.6442261838786328,0.1,0.7099999999179586,0.4000000001456235,90.00000001175157,-0.0,0.0,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/motion_blur,moving_blur_k21_strong,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,4,5.351251870443079,3.8063732957390393,-2.786887143959915,3.5147073183415256,2.9182167661344183,0.6721311285604008,0.7451470728552498,1.6291821678069678,86.55416591403048,-0.8067664213711451,-1.3776035076831954,0.7,0.7099999996718346,1.6000000001456236,90.00000001175157,-0.0,0.0,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/motion_blur,moving_blur_k21_strong,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,5,11.486634870363133,1.8347827778583914,9.921805039564212,-2.691223324845149,5.124244570444492,1.999218050395642,-1.5069122333920237,0.7512424454008919,68.73446985656483,-0.7772630735272106,-90.18663386307703,1.9,-1.4800000001435722,0.699999999696447,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/motion_blur,moving_blur_k21_strong,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,6,6.442804947371794,3.0075174602048036,3.454771717330307,2.654001595463936,4.746637072948379,2.004547717173303,0.02654001575568906,1.017466370729484,65.07094735507697,0.022783622599052686,-87.76386761881339,1.97,-1.9895030067829111e-10,0.9700000000000002,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/motion_blur,moving_blur_k21_strong,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,7,5.404038305855523,0.9415825324967529,0.8944488617416813,3.1539973774009358,4.29603209813787,1.9789444886174168,0.4665399735750591,1.0129603210705989,67.40417011671695,-0.872112187057332,-90.15081861172183,1.97,0.43499999980104975,0.9700000000892202,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/motion_blur,moving_blur_k21_strong,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,8,12.885744578966676,2.7549206414053447,10.634213968969286,-0.038431042168052265,7.276979433222652,2.7563421396896928,-1.0253843106288352,1.0827697941219956,68.39290168188032,-1.8527630967220319,-91.58277099708991,2.65,-1.0250000002071546,1.009999999789769,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/motion_blur,moving_blur_k21_strong,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,14,,,,,,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,Marker 14 defines the AP02 coordinate system. Its pose relative to itself is not an estimate.,GAUGE_ANCHOR_NOT_ESTIMATED
moving_cam/motion_blur,moving_blur_k41_extreme,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,static_camera,cam_edge_0,8.31063409527619,1.6209323651053955,-2.981250419953918,-0.43685956017995853,7.74518810125171,0.5579954258004608,-1.7389238560299176,2.164780180656754,-114.05431518519113,-2.416983879777535,-0.4368402310951876,0.58780793,-1.734555260428118,2.087328299644237,-112.76486178785166,-1.4967437175878098,-0.8270999106551793,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/motion_blur,moving_blur_k41_extreme,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,static_camera,cam_edge_1,15.324427934964227,1.831509816861979,-14.83152323700776,3.102331911931344,-2.2890056164682537,-4.122482552370077,0.5061098186821267,2.1086526239327594,-104.79590232772448,0.028399139489161986,-115.13882735556071,-3.97416732,0.47508649956281324,2.131542680097442,-106.3641137615459,0.7680855332147687,-114.5596564761897,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/motion_blur,moving_blur_k41_extreme,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,static_camera,cam_edge_3,7.93084195151282,1.9489855296637746,-7.539111672544063,-2.116074119813205,-1.2578869457317232,-3.3027469467254407,-1.5843750016194578,2.0416320302220625,-108.69964241640709,0.36617858417142435,-60.75629409254751,-3.22735583,-1.5632142604213257,2.0542108996793798,-109.39044885636157,1.9674295392793395,-59.899952456623105,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/motion_blur,moving_blur_k41_extreme,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,1,7.130476719280045,1.4859915508210344,-6.634825361752483,-2.576001862952171,0.43244082289684016,-2.316348253617525,-1.050760018881799,1.2343244080187374,1.1790199739140175,-0.8599782566362452,-90.2892564068451,-2.25,-1.0250000002522772,1.229999999789769,-1.8363890089430702e-07,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/motion_blur,moving_blur_k41_extreme,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,2,3.973494221224584,1.78612048401912,-3.3638537729793194,-2.065572857186204,0.45448090364016425,-1.1336385377297933,-1.0456557287154344,0.7045448088261709,68.64250567828067,-0.8603469624822424,-90.13030504808248,-1.1,-1.0250000001435724,0.6999999997897692,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/motion_blur,moving_blur_k41_extreme,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,3,2.056832380055538,1.4349262181315272,-1.896290131134712,0.7599950140320777,-0.23885300260287345,0.08103709868865289,0.7175999500582794,0.39761147011959475,88.91535898289656,-0.6899242376720753,0.6442182619889044,0.1,0.7099999999179586,0.4000000001456235,90.00000001175157,-0.0,0.0,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/motion_blur,moving_blur_k41_extreme,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,4,5.351265603613813,3.8063921784475205,-2.7868800820797457,3.514752343646743,2.918194464280477,0.6721311991792025,0.745147523108302,1.6291819447884284,86.55414855991927,-0.8067689645060411,-1.3776104680627572,0.7,0.7099999996718346,1.6000000001456236,90.00000001175157,-0.0,0.0,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/motion_blur,moving_blur_k41_extreme,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,5,11.486642510301705,1.834792320296398,9.921787421622529,-2.691225877177228,5.124294468277057,1.9992178742162252,-1.5069122589153445,0.7512429443792176,68.73447057185969,-0.7772815909369306,-90.18664517828809,1.9,-1.4800000001435722,0.699999999696447,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/motion_blur,moving_blur_k41_extreme,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,6,6.44281126839388,3.0075247001785863,3.45477211899865,2.6540085773008593,4.746641456603418,2.0045477211899865,0.026540085574058292,1.0174664145660344,65.07094925777106,0.022772600004873945,-87.76385586548335,1.97,-1.9895030067829111e-10,0.9700000000000002,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/motion_blur,moving_blur_k41_extreme,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,7,5.40403676075039,0.9416007579177997,0.8944544768928697,3.1540050954979524,4.296023319056919,1.9789445447689287,0.4665400507560293,1.0129602332797893,67.40417262139535,-0.8721295433441367,-90.15082687994412,1.97,0.43499999980104975,0.9700000000892202,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/motion_blur,moving_blur_k41_extreme,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,8,12.885756171427602,2.754939478111252,10.634202520388714,-0.03843203672349027,7.277016685661519,2.756342025203887,-1.0253843205743896,1.0827701666463843,68.39291413909099,-1.8527791638151607,-91.58277510020207,2.65,-1.0250000002071546,1.009999999789769,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/motion_blur,moving_blur_k41_extreme,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,14,,,,,,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,Marker 14 defines the AP02 coordinate system. Its pose relative to itself is not an estimate.,GAUGE_ANCHOR_NOT_ESTIMATED
moving_cam/res,moving_res_160x90_extreme_pixel,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,static_camera,cam_edge_0,11.25561359482151,2.34289656259591,-6.6693121959106705,2.4372949267560395,8.733195616119982,0.5211148080408933,-1.7101823111605576,2.1746602558054366,-114.49178330688541,-2.9103903199192707,-1.4770244583815306,0.58780793,-1.734555260428118,2.087328299644237,-112.76486178785166,-1.4967437175878098,-0.8270999106551793,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/res,moving_res_160x90_extreme_pixel,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,static_camera,cam_edge_1,16.97489582859567,1.7277799442986674,-16.708455675571663,2.995160857709056,-0.06007300208277222,-4.1412518767557165,0.5050381081399038,2.1309419500766142,-104.93021665234798,-0.03381204294734024,-115.08550095937063,-3.97416732,0.47508649956281324,2.131542680097442,-106.3641137615459,0.7680855332147687,-114.5596564761897,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/res,moving_res_160x90_extreme_pixel,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,static_camera,cam_edge_3,8.881621636309013,1.9055933907119467,-8.554649568549566,-2.3785623329483307,0.20884175383892867,-3.3129023256854957,-1.586999883750809,2.056299317217769,-108.79679367075414,0.40920443854773003,-60.810151232432744,-3.22735583,-1.5632142604213257,2.0542108996793798,-109.39044885636157,1.9674295392793395,-59.899952456623105,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/res,moving_res_160x90_extreme_pixel,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,1,8.730311830274468,1.378698720027841,-7.959003202094905,-3.0553047948342904,1.8808841786606578,-2.329590032020949,-1.0555530482006201,1.2488088415763756,0.9944758324872527,-0.9088429330007382,-90.30100735669457,-2.25,-1.0250000002522772,1.229999999789769,-1.8363890089430702e-07,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
