point3d_id,x_ref_aruco_m,y_ref_aruco_m,z_ref_aruco_m,r,g,b,colmap_reprojection_error
911,1.72169453125922,-1.0938768494820803,1.0330401329764691,0,0,0,0.2126422090400939
3268,0.8085929928009241,0.14446564396059908,1.140612050208306,116,117,119,0.0009275457886020912
910,2.3143331863866097,-1.1918070123096425,0.5496306881389061,122,122,122,0.45612955082053036
8354,0.23295347064946859,-0.9765856752219249,0.4407298604225969,107,107,107,1.207548076298416
3267,0.8002552936230993,0.14381912422227744,1.141760211306274,47,51,63,0.0977989470263738
908,0.7315937670895585,-0.8899759041626378,0.9584313894737774,59,62,72,1.0688064755606426
3265,0.8122904367433135,0.14398068121916568,1.143701852231376,29,36,53,0.10447906540958174
907,2.445103329797032,-1.1688935491721775,0.4965031108591256,231,231,231,0.6056731099521093
8351,1.2245479172309104,0.22014321481419413,0.47403616146396654,0,0,0,0.13466900649085936
3264,0.8967442284825929,0.14011033364280928,1.1431906383536778,116,117,118,0.026331429246557767
906,0.9576525872194319,-1.1341707723213077,0.9012969860108471,231,231,231,1.5937366064069947
