image_name,legacy_x,legacy_y,legacy_z,wizard_x,wizard_y,wizard_z,direct_translation_error,aligned_legacy_x,aligned_legacy_y,aligned_legacy_z,sim3_translation_residual,direct_rotation_error_degrees,sim3_rotation_residual_degrees
frame_0129.png,-0.07500317298893266,0.9203785004924456,-1.996270619404367,0.34807845858037423,0.8627147932525238,-2.349423546522474,0.5541120464636059,0.3488615141607273,0.8653259586779747,-2.3485514546432107,0.0028621504444857125,13.49680405571101,0.07415327504870808
frame_0130.png,-0.06907183313390242,0.8896584378181185,-1.9275769843074653,0.33835385657211114,0.8401444105563645,-2.2832328663850485,0.5430823491741215,0.3386839743723647,0.8416639141125446,-2.2827420247207577,0.0016305809880812698,13.493975992171027,0.09035244600652015
frame_0131.png,-0.05986688560556852,0.8599685090816751,-1.8598123574211416,0.32934705473782655,0.8137236678649925,-2.2181651515091465,0.5310770205228881,0.33176362615657273,0.8186263466971954,-2.217217229712893,0.005547488881056321,13.499965816935418,0.058596606281127867
frame_0132.png,-0.05259725165563078,0.8299095244690655,-1.7921419592882524,0.3230892796634336,0.7936863830775716,-2.1529407154094264,0.5221381313459159,0.3230592440606577,0.7953923755142057,-2.1521270586344645,0.001890330573928411,13.499462675067194,0.08564849167209224
frame_0133.png,-0.046133149708869614,0.7991085716170229,-1.7236988485054923,0.31342836172151367,0.7697413912307234,-2.087213934023125,0.5121426844003873,0.3134068862275389,0.7715931643620154,-2.086439761202385,0.002007204145817943,13.498976532232382,0.08187304336024381
frame_0134.png,-0.03933819242188119,0.7734266725343244,-1.6642406346880814,0.3059862207722539,0.7503017040760012,-2.029858578755984,0.5034483047329806,0.3061992425789491,0.7518242352239783,-2.0292146580962216,0.0016667672911229107,13.494478349440836,0.08567679623855103
frame_0135.png,-0.03226437712517011,0.7458602713656304,-1.6048844684059898,0.29993062634366546,0.7295914543235846,-1.972608023939602,0.4958213468900758,0.29908846133853195,0.7302733478321993,-1.9719155280253235,0.0012859903748686167,13.496530843183237,0.10167492165439235
frame_0136.png,-0.023826295103167333,0.7195112193455101,-1.5436442215926884,0.29248022685653424,0.7089665145677732,-1.9131975928012896,0.4865497927291049,0.2929886048742064,0.7098926996384626,-1.9127057470095725,0.0011654094889137065,13.48592181646948,0.09018810334933892
frame_0137.png,-0.018830880457707068,0.6933953542493476,-1.4828822511371875,0.28444076673075086,0.688715210645543,-1.8553577302448945,0.48034735168320497,0.28385606370752,0.6899654403090534,-1.854606962332475,0.0015711792689618027,13.49820775096382,0.09572024346927985
frame_0138.png,-0.012534695287561792,0.6655359464907855,-1.4229477117486382,0.27498100909179957,0.6664238582622337,-1.7972255160257722,0.4719639217425277,0.2759008244130949,0.6682492545610598,-1.7969102119353426,0.0020682235233405208,13.487910742458942,0.08573811326072397
frame_0139.png,-0.005784092306249045,0.6385401163865085,-1.3624276432923494,0.26879886496395966,0.6457278219132987,-1.7392445518997441,0.4663029553267133,0.268333021100776,0.647345411264538,-1.7386431781772367,0.0017875279489371011,13.502324684192102,0.09123776178715748
frame_0140.png,-0.0012850848399548753,0.612198884867922,-1.3024467175803704,0.2599403260600396,0.6254436822129749,-1.6817271655463917,0.4607252957738355,0.25887070688570873,0.6271871439206353,-1.6813400884206147,0.0020817234699821263,13.5071534286425,0.09814897984918888
frame_0141.png,0.006611636847431879,0.5847582625532245,-1.2426861933377125,0.2525330220904785,0.6042730143542079,-1.624051856975947,0.45420031116231524,0.25244816604334264,0.6057192764559818,-1.6235211492091572,0.0015428951194083012,13.496528768330402,0.08985752714361071
frame_0142.png,0.006610349080479416,0.5847603620949714,-1.2426838061606909,0.2525330220904785,0.6042730143542079,-1.624051856975947,0.4542029225810867,0.2524467453037311,0.6057215171323064,-1.6235193399134336,0.0015456967373836492,13.496560023998093,0.089858328051932
frame_0143.png,0.0337925571120965,0.4679127875668224,-0.9798934205344165,0.21838221303519545,0.5141298042560306,-1.371491936250727,0.4353834530809319,0.21767596095710592,0.5154698004650871,-1.370942800638463,0.0016111895477404204,13.501096549170338,0.09595249291053233
frame_0144.png,0.0583256180342378,0.3758723025649119,-0.777903828461787,0.19371588034251053,0.4430144277755516,-1.1759483722282909,0.42576759732040237,0.194064321046905,0.44373896997143036,-1.1759719331147198,0.0008043179927472925,13.490744988585703,0.07836093589520297
frame_0145.png,0.08387028252567508,0.28489685055986297,-0.5756802665434071,0.1704145255148827,0.37293477682135356,-0.9804125192678991,0.4231415588788706,0.17143275758713086,0.37293594047211065,-0.9806576937574775,0.0010473339664967862,13.481229392291333,0.06914038496680949
frame_0146.png,0.10475446467905902,0.19311370414010445,-0.37304078288290604,0.14536138996202458,0.3002320992726602,-0.7862658729111648,0.4288102703825705,0.14439363310986905,0.3017854998315527,-0.7858071491433313,0.001886805267227328,13.504504456652029,0.10240972740560636
frame_0147.png,0.1246253875587391,0.10430830889723143,-0.16738282075800232,0.11712901155185416,0.23248973179955978,-0.5886850912638949,0.4404341902758259,0.11614985204891073,0.23371957369976215,-0.5885705211318192,0.0015761950218363336,13.50302792075133,0.10292982031084273
frame_0148.png,0.14660940534564426,0.013097701270509897,0.03428380490077996,0.09240125343392229,0.16166070675675115,-0.3944736552306713,0.4569928335884079,0.09034855769850297,0.16293781612740318,-0.39443349853543397,0.0024178876497861243,13.512541353176253,0.12046392364539087
