image_name,x,y,z,roll,pitch,yaw,tag,board_name,board_x,board_y,board_z,board_roll,board_pitch,board_yaw,image_path,image_path
moving_0050.jpg,-2.320000,0.000000,1.650000,0.000000,0.000000,0.470000,transition_front_bridge_3_to_aisle_1,PARK,0.000000,0.000000,-5.000000,0.000000,0.000000,0.000000,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0050.jpg,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0050.jpg
moving_0051.jpg,-2.240000,0.000000,1.650000,0.000000,0.000000,0.490000,transition_front_bridge_3_to_aisle_1,PARK,0.000000,0.000000,-5.000000,0.000000,0.000000,0.000000,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0051.jpg,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0051.jpg
moving_0052.jpg,-2.160000,0.000000,1.650000,0.000000,0.000000,0.510000,transition_front_bridge_3_to_aisle_1,PARK,0.000000,0.000000,-5.000000,0.000000,0.000000,0.000000,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0052.jpg,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0052.jpg
moving_0053.jpg,-2.080000,0.000000,1.650000,0.000000,0.000000,0.530000,transition_front_bridge_3_to_aisle_1,PARK,0.000000,0.000000,-5.000000,0.000000,0.000000,0.000000,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0053.jpg,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0053.jpg
moving_0054.jpg,-2.000000,0.000000,1.650000,0.000000,0.000000,0.550000,transition_front_bridge_3_to_aisle_1,PARK,0.000000,0.000000,-5.000000,0.000000,0.000000,0.000000,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0054.jpg,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0054.jpg
moving_0055.jpg,-1.920000,0.000000,1.650000,0.000000,0.000000,0.570000,transition_front_bridge_3_to_aisle_1,PARK,0.000000,0.000000,-5.000000,0.000000,0.000000,0.000000,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0055.jpg,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0055.jpg
moving_0056.jpg,-1.840000,0.000000,1.650000,0.000000,0.000000,0.590000,transition_front_bridge_3_to_aisle_1,PARK,0.000000,0.000000,-5.000000,0.000000,0.000000,0.000000,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0056.jpg,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0056.jpg
moving_0057.jpg,-1.760000,0.000000,1.650000,0.000000,0.000000,0.610000,transition_front_bridge_3_to_aisle_1,PARK,0.000000,0.000000,-5.000000,0.000000,0.000000,0.000000,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0057.jpg,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0057.jpg
moving_0058.jpg,-1.680000,0.000000,1.650000,0.000000,0.000000,0.630000,transition_front_bridge_3_to_aisle_1,PARK,0.000000,0.000000,-5.000000,0.000000,0.000000,0.000000,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0058.jpg,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0058.jpg
moving_0059.jpg,-1.600000,0.000000,1.650000,0.000000,0.000000,0.650000,aisle_1,PARK,0.000000,0.000000,-5.000000,0.000000,0.000000,0.000000,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0059.jpg,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0059.jpg
moving_0060.jpg,-1.600000,0.000000,1.650000,0.000000,0.000000,0.650000,aisle_1,PARK,0.000000,0.000000,-5.000000,0.000000,0.000000,0.000000,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0060.jpg,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0060.jpg
moving_0061.jpg,-1.600000,0.000000,1.650000,0.000000,0.000000,0.650000,aisle_1,PARK,0.000000,0.000000,-5.000000,0.000000,0.000000,0.000000,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0061.jpg,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0061.jpg
moving_0062.jpg,-1.600000,0.000000,1.650000,0.000000,0.000000,0.650000,aisle_1,PARK,0.000000,0.000000,-5.000000,0.000000,0.000000,0.000000,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0062.jpg,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0062.jpg
